Time_ms,ADC_Raw,V_measured,V_source,Current_A,Power_W,,About 40 seconds per interval (20 seconds to change intervals)
191303,6,0.019,0.002,0.000002,0,,
191353,5,0.016,0.002,0.000002,0,,
191403,4,0.013,0.001,0.000001,0,,
191453,3,0.01,0.001,0.000001,0,,
191503,4,0.013,0.001,0.000001,0,,
191553,4,0.013,0.001,0.000001,0,,
191603,4,0.013,0.001,0.000001,0,,
191653,4,0.013,0.001,0.000001,0,,
191703,7,0.023,0.002,0.000002,0,,
191753,4,0.013,0.001,0.000001,0,,
191803,2,0.006,0.001,0.000001,0,,
191853,5,0.016,0.002,0.000002,0,,
191912,3,0.01,0.001,0.000001,0,,
191962,4,0.013,0.001,0.000001,0,,
192012,2,0.006,0.001,0.000001,0,,
192062,6,0.019,0.002,0.000002,0,,
192112,2,0.006,0.001,0.000001,0,,
192162,4,0.013,0.001,0.000001,0,,
192212,4,0.013,0.001,0.000001,0,,
192262,4,0.013,0.001,0.000001,0,,
192312,6,0.019,0.002,0.000002,0,,
192362,4,0.013,0.001,0.000001,0,,
192412,3,0.01,0.001,0.000001,0,,
192462,3,0.01,0.001,0.000001,0,,
192512,6,0.019,0.002,0.000002,0,,
192570,3,0.01,0.001,0.000001,0,,
192620,6,0.019,0.002,0.000002,0,,
192670,4,0.013,0.001,0.000001,0,,
192720,4,0.013,0.001,0.000001,0,,
192770,4,0.013,0.001,0.000001,0,,
192820,3,0.01,0.001,0.000001,0,,
192870,7,0.023,0.002,0.000002,0,,
192920,2,0.006,0.001,0.000001,0,,
192970,4,0.013,0.001,0.000001,0,,
193020,3,0.01,0.001,0.000001,0,,
193114,4,0.013,0.001,0.000001,0,,
193164,6,0.019,0.002,0.000002,0,,
193222,3,0.01,0.001,0.000001,0,,
193272,10,0.032,0.003,0.000003,0,,
193322,3,0.01,0.001,0.000001,0,,
193372,4,0.013,0.001,0.000001,0,,
193422,4,0.013,0.001,0.000001,0,,
193472,6,0.019,0.002,0.000002,0,,
193522,3,0.01,0.001,0.000001,0,,
193572,5,0.016,0.002,0.000002,0,,
193622,4,0.013,0.001,0.000001,0,,
193672,4,0.013,0.001,0.000001,0,,
193722,4,0.013,0.001,0.000001,0,,
193772,0,0,0,0,0,,
193822,6,0.019,0.002,0.000002,0,,
193881,4,0.013,0.001,0.000001,0,,
193931,7,0.023,0.002,0.000002,0,,
193981,4,0.013,0.001,0.000001,0,,
194031,4,0.013,0.001,0.000001,0,,
194081,3,0.01,0.001,0.000001,0,,
194131,4,0.013,0.001,0.000001,0,,
194181,6,0.019,0.002,0.000002,0,,
194238,4,0.013,0.001,0.000001,0,,
194288,4,0.013,0.001,0.000001,0,,
194338,2,0.006,0.001,0.000001,0,,
194388,5,0.016,0.002,0.000002,0,,
194438,4,0.013,0.001,0.000001,0,,
194488,3,0.01,0.001,0.000001,0,,
194547,4,0.013,0.001,0.000001,0,,
194597,3,0.01,0.001,0.000001,0,,
194647,4,0.013,0.001,0.000001,0,,
194697,7,0.023,0.002,0.000002,0,,
194747,4,0.013,0.001,0.000001,0,,
194797,6,0.019,0.002,0.000002,0,,
194847,4,0.013,0.001,0.000001,0,,
194897,4,0.013,0.001,0.000001,0,,
194947,4,0.013,0.001,0.000001,0,,
194997,4,0.013,0.001,0.000001,0,,
195047,9,0.029,0.003,0.000003,0,,
195097,4,0.013,0.001,0.000001,0,,
195147,4,0.013,0.001,0.000001,0,,
195206,4,0.013,0.001,0.000001,0,,
195256,3,0.01,0.001,0.000001,0,,
195306,7,0.023,0.002,0.000002,0,,
195356,4,0.013,0.001,0.000001,0,,
195406,3,0.01,0.001,0.000001,0,,
195456,7,0.023,0.002,0.000002,0,,
195506,4,0.013,0.001,0.000001,0,,
195556,4,0.013,0.001,0.000001,0,,
195606,7,0.023,0.002,0.000002,0,,
195656,3,0.01,0.001,0.000001,0,,
195706,4,0.013,0.001,0.000001,0,,
195756,6,0.019,0.002,0.000002,0,,
195806,4,0.013,0.001,0.000001,0,,
195864,7,0.023,0.002,0.000002,0,,
195914,4,0.013,0.001,0.000001,0,,
195964,4,0.013,0.001,0.000001,0,,
196014,4,0.013,0.001,0.000001,0,,
196064,3,0.01,0.001,0.000001,0,,
196114,4,0.013,0.001,0.000001,0,,
196164,3,0.01,0.001,0.000001,0,,
196214,7,0.023,0.002,0.000002,0,,
196264,5,0.016,0.002,0.000002,0,,
196314,4,0.013,0.001,0.000001,0,,
196364,7,0.023,0.002,0.000002,0,,
196414,3,0.01,0.001,0.000001,0,,
196472,4,0.013,0.001,0.000001,0,,
196522,4,0.013,0.001,0.000001,0,,
196572,4,0.013,0.001,0.000001,0,,
196622,5,0.016,0.002,0.000002,0,,
196672,5,0.016,0.002,0.000002,0,,
196722,4,0.013,0.001,0.000001,0,,
196772,3,0.01,0.001,0.000001,0,,
196822,6,0.019,0.002,0.000002,0,,
196872,3,0.01,0.001,0.000001,0,,
196922,5,0.016,0.002,0.000002,0,,
196972,4,0.013,0.001,0.000001,0,,
197022,4,0.013,0.001,0.000001,0,,
197072,8,0.026,0.003,0.000003,0,,
197130,6,0.019,0.002,0.000002,0,,
197180,5,0.016,0.002,0.000002,0,,
197230,4,0.013,0.001,0.000001,0,,
197280,4,0.013,0.001,0.000001,0,,
197330,2,0.006,0.001,0.000001,0,,
197380,4,0.013,0.001,0.000001,0,,
197430,4,0.013,0.001,0.000001,0,,
197480,7,0.023,0.002,0.000002,0,,
197530,3,0.01,0.001,0.000001,0,,
197580,4,0.013,0.001,0.000001,0,,
197630,6,0.019,0.002,0.000002,0,,
197680,4,0.013,0.001,0.000001,0,,
197774,3,0.01,0.001,0.000001,0,,
197882,3,0.01,0.001,0.000001,0,,
197966,3,0.01,0.001,0.000001,0,,
198038,4,0.013,0.001,0.000001,0,,
198088,4,0.013,0.001,0.000001,0,,
198138,7,0.023,0.002,0.000002,0,,
198188,4,0.013,0.001,0.000001,0,,
198238,4,0.013,0.001,0.000001,0,,
198288,2,0.006,0.001,0.000001,0,,
198338,7,0.023,0.002,0.000002,0,,
198388,3,0.01,0.001,0.000001,0,,
198438,4,0.013,0.001,0.000001,0,,
198488,3,0.01,0.001,0.000001,0,,
198538,7,0.023,0.002,0.000002,0,,
198596,2,0.006,0.001,0.000001,0,,
198646,4,0.013,0.001,0.000001,0,,
198696,3,0.01,0.001,0.000001,0,,
198746,3,0.01,0.001,0.000001,0,,
198796,8,0.026,0.003,0.000003,0,,
198846,4,0.013,0.001,0.000001,0,,
198896,4,0.013,0.001,0.000001,0,,
198946,4,0.013,0.001,0.000001,0,,
198996,7,0.023,0.002,0.000002,0,,
199046,5,0.016,0.002,0.000002,0,,
199096,1,0.003,0,0,0,,
199146,3,0.01,0.001,0.000001,0,,
199196,8,0.026,0.003,0.000003,0,,
199254,3,0.01,0.001,0.000001,0,,
199304,8,0.026,0.003,0.000003,0,,
199354,4,0.013,0.001,0.000001,0,,
199404,3,0.01,0.001,0.000001,0,,
199454,4,0.013,0.001,0.000001,0,,
199504,3,0.01,0.001,0.000001,0,,
199554,6,0.019,0.002,0.000002,0,,
199604,3,0.01,0.001,0.000001,0,,
199654,4,0.013,0.001,0.000001,0,,
199704,3,0.01,0.001,0.000001,0,,
199754,4,0.013,0.001,0.000001,0,,
199804,4,0.013,0.001,0.000001,0,,
199862,3,0.01,0.001,0.000001,0,,
199912,6,0.019,0.002,0.000002,0,,
199962,5,0.016,0.002,0.000002,0,,
200012,4,0.013,0.001,0.000001,0,,
200062,4,0.013,0.001,0.000001,0,,
200112,4,0.013,0.001,0.000001,0,,
200162,8,0.026,0.003,0.000003,0,,
200212,3,0.01,0.001,0.000001,0,,
200262,4,0.013,0.001,0.000001,0,,
200312,4,0.013,0.001,0.000001,0,,
200362,7,0.023,0.002,0.000002,0,,
200412,5,0.016,0.002,0.000002,0,,
200462,4,0.013,0.001,0.000001,0,,
200528,4,0.013,0.001,0.000001,0,,
200578,4,0.013,0.001,0.000001,0,,
200628,4,0.013,0.001,0.000001,0,,
200678,3,0.01,0.001,0.000001,0,,
200728,7,0.023,0.002,0.000002,0,,
200778,3,0.01,0.001,0.000001,0,,
200828,3,0.01,0.001,0.000001,0,,
200878,4,0.013,0.001,0.000001,0,,
200928,4,0.013,0.001,0.000001,0,,
200978,4,0.013,0.001,0.000001,0,,
201028,3,0.01,0.001,0.000001,0,,
201078,7,0.023,0.002,0.000002,0,,
201128,4,0.013,0.001,0.000001,0,,
201187,4,0.013,0.001,0.000001,0,,
201237,4,0.013,0.001,0.000001,0,,
201287,4,0.013,0.001,0.000001,0,,
201337,5,0.016,0.002,0.000002,0,,
201387,4,0.013,0.001,0.000001,0,,
201437,3,0.01,0.001,0.000001,0,,
201487,4,0.013,0.001,0.000001,0,,
201537,4,0.013,0.001,0.000001,0,,
201587,4,0.013,0.001,0.000001,0,,
201637,4,0.013,0.001,0.000001,0,,
201687,4,0.013,0.001,0.000001,0,,
201737,3,0.01,0.001,0.000001,0,,
201787,4,0.013,0.001,0.000001,0,,
201845,7,0.023,0.002,0.000002,0,,
201895,3,0.01,0.001,0.000001,0,,
201945,4,0.013,0.001,0.000001,0,,
201995,7,0.023,0.002,0.000002,0,,
202045,4,0.013,0.001,0.000001,0,,
202095,4,0.013,0.001,0.000001,0,,
202145,7,0.023,0.002,0.000002,0,,
202195,3,0.01,0.001,0.000001,0,,
202245,6,0.019,0.002,0.000002,0,,
202295,4,0.013,0.001,0.000001,0,,
202345,4,0.013,0.001,0.000001,0,,
202395,4,0.013,0.001,0.000001,0,,
202445,4,0.013,0.001,0.000001,0,,
202547,4,0.013,0.001,0.000001,0,,
202597,6,0.019,0.002,0.000002,0,,
202647,3,0.01,0.001,0.000001,0,,
202697,3,0.01,0.001,0.000001,0,,
202747,5,0.016,0.002,0.000002,0,,
202797,3,0.01,0.001,0.000001,0,,
202847,2,0.006,0.001,0.000001,0,,
202897,4,0.013,0.001,0.000001,0,,
202947,4,0.013,0.001,0.000001,0,,
202997,6,0.019,0.002,0.000002,0,,
203047,3,0.01,0.001,0.000001,0,,
203097,4,0.013,0.001,0.000001,0,,
203155,7,0.023,0.002,0.000002,0,,
203205,2,0.006,0.001,0.000001,0,,
203255,4,0.013,0.001,0.000001,0,,
203305,7,0.023,0.002,0.000002,0,,
203355,1,0.003,0,0,0,,
203405,4,0.013,0.001,0.000001,0,,
203455,6,0.019,0.002,0.000002,0,,
203505,2,0.006,0.001,0.000001,0,,
203555,4,0.013,0.001,0.000001,0,,
203605,4,0.013,0.001,0.000001,0,,
203655,5,0.016,0.002,0.000002,0,,
203705,2,0.006,0.001,0.000001,0,,
203755,4,0.013,0.001,0.000001,0,,
203813,4,0.013,0.001,0.000001,0,,
203863,4,0.013,0.001,0.000001,0,,
203913,4,0.013,0.001,0.000001,0,,
203963,9,0.029,0.003,0.000003,0,,
204013,2,0.006,0.001,0.000001,0,,
204063,4,0.013,0.001,0.000001,0,,
204113,2,0.006,0.001,0.000001,0,,
204163,7,0.023,0.002,0.000002,0,,
204213,5,0.016,0.002,0.000002,0,,
204263,6,0.019,0.002,0.000002,0,,
204313,4,0.013,0.001,0.000001,0,,
204363,3,0.01,0.001,0.000001,0,,
204413,4,0.013,0.001,0.000001,0,,
204471,4,0.013,0.001,0.000001,0,,
204521,3,0.01,0.001,0.000001,0,,
204571,6,0.019,0.002,0.000002,0,,
204621,3,0.01,0.001,0.000001,0,,
204671,4,0.013,0.001,0.000001,0,,
204721,4,0.013,0.001,0.000001,0,,
204771,4,0.013,0.001,0.000001,0,,
204821,4,0.013,0.001,0.000001,0,,
204871,4,0.013,0.001,0.000001,0,,
204921,4,0.013,0.001,0.000001,0,,
204971,6,0.019,0.002,0.000002,0,,
205021,5,0.016,0.002,0.000002,0,,
205071,9,0.029,0.003,0.000003,0,,
205129,4,0.013,0.001,0.000001,0,,
205179,4,0.013,0.001,0.000001,0,,
205229,4,0.013,0.001,0.000001,0,,
205279,3,0.01,0.001,0.000001,0,,
205329,7,0.023,0.002,0.000002,0,,
205379,6,0.019,0.002,0.000002,0,,
205429,2,0.006,0.001,0.000001,0,,
205479,6,0.019,0.002,0.000002,0,,
205529,4,0.013,0.001,0.000001,0,,
205579,4,0.013,0.001,0.000001,0,,
205629,4,0.013,0.001,0.000001,0,,
205679,3,0.01,0.001,0.000001,0,,
205729,6,0.019,0.002,0.000002,0,,
205787,4,0.013,0.001,0.000001,0,,
205837,3,0.01,0.001,0.000001,0,,
205887,7,0.023,0.002,0.000002,0,,
205937,3,0.01,0.001,0.000001,0,,
205987,4,0.013,0.001,0.000001,0,,
206037,7,0.023,0.002,0.000002,0,,
206087,4,0.013,0.001,0.000001,0,,
206137,4,0.013,0.001,0.000001,0,,
206187,3,0.01,0.001,0.000001,0,,
206237,4,0.013,0.001,0.000001,0,,
206287,3,0.01,0.001,0.000001,0,,
206337,4,0.013,0.001,0.000001,0,,
206395,3,0.01,0.001,0.000001,0,,
206445,7,0.023,0.002,0.000002,0,,
206495,3,0.01,0.001,0.000001,0,,
206545,3,0.01,0.001,0.000001,0,,
206595,7,0.023,0.002,0.000002,0,,
206652,2,0.006,0.001,0.000001,0,,
206702,3,0.01,0.001,0.000001,0,,
206752,4,0.013,0.001,0.000001,0,,
206802,3,0.01,0.001,0.000001,0,,
206852,5,0.016,0.002,0.000002,0,,
206902,3,0.01,0.001,0.000001,0,,
206952,6,0.019,0.002,0.000002,0,,
207002,4,0.013,0.001,0.000001,0,,
207060,4,0.013,0.001,0.000001,0,,
207110,4,0.013,0.001,0.000001,0,,
207205,1,0.003,0,0,0,,
207255,4,0.013,0.001,0.000001,0,,
207305,4,0.013,0.001,0.000001,0,,
207355,4,0.013,0.001,0.000001,0,,
207405,5,0.016,0.002,0.000002,0,,
207455,4,0.013,0.001,0.000001,0,,
207505,4,0.013,0.001,0.000001,0,,
207555,4,0.013,0.001,0.000001,0,,
207605,5,0.016,0.002,0.000002,0,,
207655,6,0.019,0.002,0.000002,0,,
207705,3,0.01,0.001,0.000001,0,,
207763,7,0.023,0.002,0.000002,0,,
207813,5,0.016,0.002,0.000002,0,,
207863,4,0.013,0.001,0.000001,0,,
207913,7,0.023,0.002,0.000002,0,,
207963,3,0.01,0.001,0.000001,0,,
208013,4,0.013,0.001,0.000001,0,,
208063,5,0.016,0.002,0.000002,0,,
208113,6,0.019,0.002,0.000002,0,,
208163,3,0.01,0.001,0.000001,0,,
208213,9,0.029,0.003,0.000003,0,,
208263,3,0.01,0.001,0.000001,0,,
208313,4,0.013,0.001,0.000001,0,,
208363,7,0.023,0.002,0.000002,0,,
208421,4,0.013,0.001,0.000001,0,,
208471,4,0.013,0.001,0.000001,0,,
208521,4,0.013,0.001,0.000001,0,,
208571,6,0.019,0.002,0.000002,0,,
208621,3,0.01,0.001,0.000001,0,,
208671,6,0.019,0.002,0.000002,0,,
208721,7,0.023,0.002,0.000002,0,,
208771,4,0.013,0.001,0.000001,0,,
208821,4,0.013,0.001,0.000001,0,,
208871,4,0.013,0.001,0.000001,0,,
208921,1,0.003,0,0,0,,
208971,3,0.01,0.001,0.000001,0,,
209021,3,0.01,0.001,0.000001,0,,
209098,7,0.023,0.002,0.000002,0,,
209148,3,0.01,0.001,0.000001,0,,
209198,4,0.013,0.001,0.000001,0,,
209248,7,0.023,0.002,0.000002,0,,
209298,4,0.013,0.001,0.000001,0,,
209348,1,0.003,0,0,0,,
209398,5,0.016,0.002,0.000002,0,,
209448,3,0.01,0.001,0.000001,0,,
209498,3,0.01,0.001,0.000001,0,,
209548,7,0.023,0.002,0.000002,0,,
209598,3,0.01,0.001,0.000001,0,,
209648,1,0.003,0,0,0,,
209706,5,0.016,0.002,0.000002,0,,
209756,5,0.016,0.002,0.000002,0,,
209806,4,0.013,0.001,0.000001,0,,
209856,7,0.023,0.002,0.000002,0,,
209906,5,0.016,0.002,0.000002,0,,
209956,4,0.013,0.001,0.000001,0,,
210006,5,0.016,0.002,0.000002,0,,
210056,4,0.013,0.001,0.000001,0,,
210106,7,0.023,0.002,0.000002,0,,
210156,4,0.013,0.001,0.000001,0,,
210206,0,0,0,0,0,,
210256,7,0.023,0.002,0.000002,0,,
210306,4,0.013,0.001,0.000001,0,,
210365,3,0.01,0.001,0.000001,0,,
210415,4,0.013,0.001,0.000001,0,,
210465,1,0.003,0,0,0,,
210515,6,0.019,0.002,0.000002,0,,
210565,6,0.019,0.002,0.000002,0,,
210615,1,0.003,0,0,0,,
210665,4,0.013,0.001,0.000001,0,,
210715,9,0.029,0.003,0.000003,0,,
210765,4,0.013,0.001,0.000001,0,,
210815,3,0.01,0.001,0.000001,0,,
210865,6,0.019,0.002,0.000002,0,,
210915,4,0.013,0.001,0.000001,0,,
210965,4,0.013,0.001,0.000001,0,,
211024,1,0.003,0,0,0,,
211074,6,0.019,0.002,0.000002,0,,
211124,4,0.013,0.001,0.000001,0,,
211174,3,0.01,0.001,0.000001,0,,
211224,4,0.013,0.001,0.000001,0,,
211274,4,0.013,0.001,0.000001,0,,
211324,4,0.013,0.001,0.000001,0,,
211374,6,0.019,0.002,0.000002,0,,
211424,6,0.019,0.002,0.000002,0,,
211474,2,0.006,0.001,0.000001,0,,
211524,5,0.016,0.002,0.000002,0,,
211574,3,0.01,0.001,0.000001,0,,
211624,4,0.013,0.001,0.000001,0,,
211683,4,0.013,0.001,0.000001,0,,
211733,3,0.01,0.001,0.000001,0,,
211783,7,0.023,0.002,0.000002,0,,
211878,3,0.01,0.001,0.000001,0,,
211928,4,0.013,0.001,0.000001,0,,
211978,5,0.016,0.002,0.000002,0,,
212028,3,0.01,0.001,0.000001,0,,
212078,4,0.013,0.001,0.000001,0,,
212128,3,0.01,0.001,0.000001,0,,
212178,5,0.016,0.002,0.000002,0,,
212228,3,0.01,0.001,0.000001,0,,
212278,4,0.013,0.001,0.000001,0,,
212328,4,0.013,0.001,0.000001,0,,
212387,4,0.013,0.001,0.000001,0,,
212437,7,0.023,0.002,0.000002,0,,
212487,3,0.01,0.001,0.000001,0,,
212537,4,0.013,0.001,0.000001,0,,
212587,7,0.023,0.002,0.000002,0,,
212637,2,0.006,0.001,0.000001,0,,
212687,4,0.013,0.001,0.000001,0,,
212737,9,0.029,0.003,0.000003,0,,
212787,4,0.013,0.001,0.000001,0,,
212837,4,0.013,0.001,0.000001,0,,
212894,6,0.019,0.002,0.000002,0,,
212944,4,0.013,0.001,0.000001,0,,
213002,4,0.013,0.001,0.000001,0,,
213052,6,0.019,0.002,0.000002,0,,
213102,6,0.019,0.002,0.000002,0,,
213152,7,0.023,0.002,0.000002,0,,
213202,2,0.006,0.001,0.000001,0,,
213252,4,0.013,0.001,0.000001,0,,
213302,6,0.019,0.002,0.000002,0,,
213352,3,0.01,0.001,0.000001,0,,
213402,5,0.016,0.002,0.000002,0,,
213452,5,0.016,0.002,0.000002,0,,
213502,4,0.013,0.001,0.000001,0,,
213552,7,0.023,0.002,0.000002,0,,
213602,4,0.013,0.001,0.000001,0,,
213660,4,0.013,0.001,0.000001,0,,
213710,4,0.013,0.001,0.000001,0,,
213760,3,0.01,0.001,0.000001,0,,
213810,4,0.013,0.001,0.000001,0,,
213860,7,0.023,0.002,0.000002,0,,
213910,4,0.013,0.001,0.000001,0,,
213960,3,0.01,0.001,0.000001,0,,
214010,5,0.016,0.002,0.000002,0,,
214060,4,0.013,0.001,0.000001,0,,
214110,3,0.01,0.001,0.000001,0,,
214160,3,0.01,0.001,0.000001,0,,
214210,4,0.013,0.001,0.000001,0,,
214260,7,0.023,0.002,0.000002,0,,
214318,4,0.013,0.001,0.000001,0,,
214368,3,0.01,0.001,0.000001,0,,
214418,3,0.01,0.001,0.000001,0,,
214468,7,0.023,0.002,0.000002,0,,
214518,2,0.006,0.001,0.000001,0,,
214568,3,0.01,0.001,0.000001,0,,
214618,6,0.019,0.002,0.000002,0,,
214668,4,0.013,0.001,0.000001,0,,
214718,1,0.003,0,0,0,,
214768,1,0.003,0,0,0,,
214818,4,0.013,0.001,0.000001,0,,
214868,6,0.019,0.002,0.000002,0,,
214918,5,0.016,0.002,0.000002,0,,
214977,2,0.006,0.001,0.000001,0,,
215027,3,0.01,0.001,0.000001,0,,
215077,7,0.023,0.002,0.000002,0,,
215127,4,0.013,0.001,0.000001,0,,
215177,4,0.013,0.001,0.000001,0,,
215227,5,0.016,0.002,0.000002,0,,
215277,4,0.013,0.001,0.000001,0,,
215327,6,0.019,0.002,0.000002,0,,
215377,4,0.013,0.001,0.000001,0,,
215427,2,0.006,0.001,0.000001,0,,
215477,7,0.023,0.002,0.000002,0,,
215527,5,0.016,0.002,0.000002,0,,
215577,4,0.013,0.001,0.000001,0,,
215636,5,0.016,0.002,0.000002,0,,
215686,4,0.013,0.001,0.000001,0,,
215736,3,0.01,0.001,0.000001,0,,
215786,7,0.023,0.002,0.000002,0,,
215836,6,0.019,0.002,0.000002,0,,
215886,4,0.013,0.001,0.000001,0,,
215936,3,0.01,0.001,0.000001,0,,
215986,4,0.013,0.001,0.000001,0,,
216036,8,0.026,0.003,0.000003,0,,
216086,4,0.013,0.001,0.000001,0,,
216136,3,0.01,0.001,0.000001,0,,
216186,3,0.01,0.001,0.000001,0,,
216244,7,0.023,0.002,0.000002,0,,
216294,6,0.019,0.002,0.000002,0,,
216344,4,0.013,0.001,0.000001,0,,
216394,4,0.013,0.001,0.000001,0,,
216444,5,0.016,0.002,0.000002,0,,
216538,5,0.016,0.002,0.000002,0,,
216588,3,0.01,0.001,0.000001,0,,
216638,3,0.01,0.001,0.000001,0,,
216688,7,0.023,0.002,0.000002,0,,
216738,3,0.01,0.001,0.000001,0,,
216788,5,0.016,0.002,0.000002,0,,
216838,7,0.023,0.002,0.000002,0,,
216888,4,0.013,0.001,0.000001,0,,
216946,4,0.013,0.001,0.000001,0,,
216996,4,0.013,0.001,0.000001,0,,
217046,5,0.016,0.002,0.000002,0,,
217096,8,0.026,0.003,0.000003,0,,
217146,4,0.013,0.001,0.000001,0,,
217196,1,0.003,0,0,0,,
217246,7,0.023,0.002,0.000002,0,,
217296,5,0.016,0.002,0.000002,0,,
217346,3,0.01,0.001,0.000001,0,,
217396,7,0.023,0.002,0.000002,0,,
217446,4,0.013,0.001,0.000001,0,,
217496,4,0.013,0.001,0.000001,0,,
217546,5,0.016,0.002,0.000002,0,,
217605,6,0.019,0.002,0.000002,0,,
217655,2,0.006,0.001,0.000001,0,,
217705,4,0.013,0.001,0.000001,0,,
217755,7,0.023,0.002,0.000002,0,,
217805,4,0.013,0.001,0.000001,0,,
217855,5,0.016,0.002,0.000002,0,,
217905,7,0.023,0.002,0.000002,0,,
217955,1,0.003,0,0,0,,
218005,4,0.013,0.001,0.000001,0,,
218055,5,0.016,0.002,0.000002,0,,
218105,4,0.013,0.001,0.000001,0,,
218155,4,0.013,0.001,0.000001,0,,
218205,7,0.023,0.002,0.000002,0,,
218264,4,0.013,0.001,0.000001,0,,
218314,5,0.016,0.002,0.000002,0,,
218364,4,0.013,0.001,0.000001,0,,
218414,4,0.013,0.001,0.000001,0,,
218464,3,0.01,0.001,0.000001,0,,
218514,4,0.013,0.001,0.000001,0,,
218564,3,0.01,0.001,0.000001,0,,
218614,3,0.01,0.001,0.000001,0,,
218664,6,0.019,0.002,0.000002,0,,
218714,4,0.013,0.001,0.000001,0,,
218764,5,0.016,0.002,0.000002,0,,
218814,1,0.003,0,0,0,,
218864,6,0.019,0.002,0.000002,0,,
218922,6,0.019,0.002,0.000002,0,,
218972,4,0.013,0.001,0.000001,0,,
219029,4,0.013,0.001,0.000001,0,,
219079,5,0.016,0.002,0.000002,0,,
219129,7,0.023,0.002,0.000002,0,,
219179,4,0.013,0.001,0.000001,0,,
219229,4,0.013,0.001,0.000001,0,,
219279,3,0.01,0.001,0.000001,0,,
219329,2,0.006,0.001,0.000001,0,,
219379,4,0.013,0.001,0.000001,0,,
219429,4,0.013,0.001,0.000001,0,,
219479,4,0.013,0.001,0.000001,0,,
219537,4,0.013,0.001,0.000001,0,,
219587,4,0.013,0.001,0.000001,0,,
219637,5,0.016,0.002,0.000002,0,,
219687,4,0.013,0.001,0.000001,0,,
219737,4,0.013,0.001,0.000001,0,,
219787,3,0.01,0.001,0.000001,0,,
219837,4,0.013,0.001,0.000001,0,,
219887,4,0.013,0.001,0.000001,0,,
219937,4,0.013,0.001,0.000001,0,,
219987,4,0.013,0.001,0.000001,0,,
220037,2,0.006,0.001,0.000001,0,,
220087,3,0.01,0.001,0.000001,0,,
220137,4,0.013,0.001,0.000001,0,,
220195,4,0.013,0.001,0.000001,0,,
220245,6,0.019,0.002,0.000002,0,,
220295,4,0.013,0.001,0.000001,0,,
220345,5,0.016,0.002,0.000002,0,,
220395,7,0.023,0.002,0.000002,0,,
220445,3,0.01,0.001,0.000001,0,,
220495,5,0.016,0.002,0.000002,0,,
220545,7,0.023,0.002,0.000002,0,,
220595,6,0.019,0.002,0.000002,0,,
220645,4,0.013,0.001,0.000001,0,,
220695,7,0.023,0.002,0.000002,0,,
220745,3,0.01,0.001,0.000001,0,,
220795,3,0.01,0.001,0.000001,0,,
220853,2,0.006,0.001,0.000001,0,,
220903,7,0.023,0.002,0.000002,0,,
220953,4,0.013,0.001,0.000001,0,,
221003,2,0.006,0.001,0.000001,0,,
221053,6,0.019,0.002,0.000002,0,,
221103,1,0.003,0,0,0,,
221198,7,0.023,0.002,0.000002,0,,
221248,3,0.01,0.001,0.000001,0,,
221298,5,0.016,0.002,0.000002,0,,
221348,5,0.016,0.002,0.000002,0,,
221398,4,0.013,0.001,0.000001,0,,
221448,6,0.019,0.002,0.000002,0,,
221498,5,0.016,0.002,0.000002,0,,
221556,4,0.013,0.001,0.000001,0,,
221606,5,0.016,0.002,0.000002,0,,
221656,7,0.023,0.002,0.000002,0,,
221706,4,0.013,0.001,0.000001,0,,
221756,4,0.013,0.001,0.000001,0,,
221806,9,0.029,0.003,0.000003,0,,
221856,3,0.01,0.001,0.000001,0,,
221906,4,0.013,0.001,0.000001,0,,
221956,6,0.019,0.002,0.000002,0,,
222006,3,0.01,0.001,0.000001,0,,
222056,4,0.013,0.001,0.000001,0,,
222106,5,0.016,0.002,0.000002,0,,
222156,3,0.01,0.001,0.000001,0,,
222214,4,0.013,0.001,0.000001,0,,
222264,4,0.013,0.001,0.000001,0,,
222314,5,0.016,0.002,0.000002,0,,
222364,4,0.013,0.001,0.000001,0,,
222414,4,0.013,0.001,0.000001,0,,
222464,3,0.01,0.001,0.000001,0,,
222514,4,0.013,0.001,0.000001,0,,
222564,4,0.013,0.001,0.000001,0,,
222614,3,0.01,0.001,0.000001,0,,
222664,6,0.019,0.002,0.000002,0,,
222714,4,0.013,0.001,0.000001,0,,
222764,4,0.013,0.001,0.000001,0,,
222822,4,0.013,0.001,0.000001,0,,
222872,7,0.023,0.002,0.000002,0,,
222922,3,0.01,0.001,0.000001,0,,
222972,4,0.013,0.001,0.000001,0,,
223022,7,0.023,0.002,0.000002,0,,
223072,4,0.013,0.001,0.000001,0,,
223122,4,0.013,0.001,0.000001,0,,
223172,7,0.023,0.002,0.000002,0,,
223222,3,0.01,0.001,0.000001,0,,
223272,3,0.01,0.001,0.000001,0,,
223322,2,0.006,0.001,0.000001,0,,
223372,5,0.016,0.002,0.000002,0,,
223422,5,0.016,0.002,0.000002,0,,
223480,3,0.01,0.001,0.000001,0,,
223530,4,0.013,0.001,0.000001,0,,
223580,4,0.013,0.001,0.000001,0,,
223630,6,0.019,0.002,0.000002,0,,
223680,4,0.013,0.001,0.000001,0,,
223730,4,0.013,0.001,0.000001,0,,
223780,9,0.029,0.003,0.000003,0,,
223830,4,0.013,0.001,0.000001,0,,
223880,4,0.013,0.001,0.000001,0,,
223930,6,0.019,0.002,0.000002,0,,
223980,4,0.013,0.001,0.000001,0,,
